"from","to","id"
"node_id_3984","node_id_3008","""2111544"""
"node_id_213","node_id_2449","""2117485"""
"node_id_384","node_id_3967","""2120375"""
"node_id_1336","node_id_3317","""2122437"""
"node_id_3352","node_id_3766","""2135077"""
"node_id_1735","node_id_3110","""2140172"""
"node_id_3464","node_id_2300","""2145335"""
"node_id_3459","node_id_3812","""2148416"""
"node_id_3459","node_id_3586","""2148895"""
"node_id_3459","node_id_1377","""2149600"""
"node_id_3763","node_id_3423","""2156152"""
"node_id_3253","node_id_662","""2160023"""
"node_id_3253","node_id_3335","""2160034"""
"node_id_3253","node_id_2816","""2160259"""
"node_id_3253","node_id_1050","""2160569"""
"node_id_3253","node_id_2363","""2160674"""
"node_id_3253","node_id_3712","""2160794"""
"node_id_3253","node_id_2345","""2161210"""
"node_id_2674","node_id_3022","""2170125"""
"node_id_2674","node_id_1429","""2170351"""
"node_id_2674","node_id_911","""2170375"""
"node_id_2674","node_id_3506","""2170518"""
"node_id_3446","node_id_4390","""2180010"""
"node_id_3446","node_id_260","""2180118"""
"node_id_3446","node_id_2551","""2180594"""
"node_id_3446","node_id_3331","""2180601"""
"node_id_3446","node_id_1626","""2180925"""
"node_id_3446","node_id_2234","""2181027"""
"node_id_3446","node_id_2928","""2181174"""
"node_id_3992","node_id_2556","""2185419"""
"node_id_3992","node_id_1248","""2188673"""
"node_id_2003","node_id_966","""2201107"""
"node_id_2003","node_id_1729","""2201198"""
"node_id_2003","node_id_3756","""2201229"""
"node_id_4167","node_id_2160","""2202486"""
"node_id_1994","node_id_1876","""2206492"""
"node_id_1994","node_id_1872","""2206493"""
"node_id_1876","node_id_1403","""2206855"""
"node_id_1876","node_id_1944","""2206919"""
"node_id_1876","node_id_1994","""2207237"""
"node_id_2345","node_id_3712","""2220370"""
"node_id_2345","node_id_662","""2220450"""
"node_id_2345","node_id_1311","""2220541"""
"node_id_2345","node_id_2816","""2220675"""
"node_id_2345","node_id_3253","""2220689"""
"node_id_2345","node_id_1227","""2220889"""
"node_id_614","node_id_1783","""2234962"""
"node_id_614","node_id_446","""2236410"""
"node_id_2579","node_id_1044","""2248289"""
"node_id_2579","node_id_11","""2248959"""
"node_id_2579","node_id_3227","""2249265"""
"node_id_3022","node_id_1429","""2252692"""
"node_id_3022","node_id_911","""2252719"""
"node_id_3022","node_id_1534","""2252936"""
"node_id_3022","node_id_2674","""2253072"""
"node_id_1611","node_id_1978","""2259863"""
"node_id_1611","node_id_3540","""2259902"""
"node_id_3669","node_id_3925","""2265338"""
"node_id_3349","node_id_3043","""2275339"""
"node_id_3349","node_id_4404","""2275454"""
"node_id_3349","node_id_2590","""2275580"""
"node_id_3349","node_id_4291","""2275620"""
"node_id_3349","node_id_968","""2275667"""
"node_id_3349","node_id_2830","""2275909"""
"node_id_3349","node_id_1921","""2275942"""
"node_id_3349","node_id_3436","""2276325"""
"node_id_3349","node_id_2510","""2276344"""
"node_id_1353","node_id_618","""2283411"""
"node_id_1980","node_id_2160","""2308260"""
"node_id_11","node_id_1044","""2311209"""
"node_id_11","node_id_3496","""2311742"""
"node_id_11","node_id_3159","""2312149"""
"node_id_11","node_id_2579","""2312243"""
"node_id_1972","node_id_939","""2314430"""
"node_id_256","node_id_1352","""2318701"""
"node_id_1554","node_id_418","""2320180"""
"node_id_1554","node_id_4380","""2320346"""
"node_id_1554","node_id_3682","""2320370"""
"node_id_1554","node_id_3536","""2320598"""
"node_id_1554","node_id_2727","""2320657"""
"node_id_3723","node_id_4156","""2331926"""
"node_id_3723","node_id_1566","""2332196"""
"node_id_3723","node_id_3779","""2332221"""
"node_id_3723","node_id_2430","""2332245"""
"node_id_3723","node_id_3542","""2332253"""
"node_id_3723","node_id_838","""2332780"""
"node_id_399","node_id_901","""2353042"""
"node_id_3630","node_id_2590","""2369999"""
"node_id_3630","node_id_4291","""2370032"""
"node_id_3630","node_id_968","""2370079"""
"node_id_3630","node_id_1814","""2370203"""
"node_id_3630","node_id_3429","""2370225"""
"node_id_3630","node_id_4165","""2370592"""
"node_id_2253","node_id_1789","""2379552"""
"node_id_72","node_id_1115","""2403660"""
"node_id_2990","node_id_1012","""2409129"""
"node_id_2990","node_id_3203","""2410792"""
"node_id_2990","node_id_1299","""2411616"""
"node_id_2990","node_id_2976","""2412818"""
"node_id_2990","node_id_174","""2413065"""
"node_id_2990","node_id_2117","""2413507"""
"node_id_2990","node_id_4335","""2414000"""
"node_id_2990","node_id_2215","""2414100"""
"node_id_2990","node_id_2877","""2414420"""
"node_id_1248","node_id_3992","""2426472"""
"node_id_1521","node_id_3946","""2463221"""
"node_id_1521","node_id_3155","""2463239"""
"node_id_1521","node_id_802","""2463940"""
"node_id_1521","node_id_1638","""2464312"""
"node_id_2928","node_id_4390","""2472271"""
"node_id_2928","node_id_260","""2472376"""
"node_id_2928","node_id_1626","""2472438"""
"node_id_2928","node_id_2234","""2472573"""
"node_id_2928","node_id_1138","""2472626"""
"node_id_2928","node_id_3446","""2472807"""
"node_id_2928","node_id_3331","""2473007"""
"node_id_3632","node_id_1921","""2476559"""
"node_id_3632","node_id_1801","""2476577"""
"node_id_3632","node_id_4291","""2476933"""
"node_id_1341","node_id_2032","""2510458"""
"node_id_942","node_id_2467","""2510924"""
"node_id_4307","node_id_287","""2535681"""
"node_id_2854","node_id_2816","""2550627"""
"node_id_2854","node_id_2766","""2551162"""
"node_id_2854","node_id_3331","""2551309"""
"node_id_2854","node_id_4105","""2551403"""
"node_id_2854","node_id_1626","""2551895"""
"node_id_2854","node_id_380","""2552039"""
"node_id_2854","node_id_2237","""2552594"""
"node_id_2854","node_id_193","""2552697"""
"node_id_3182","node_id_1466","""2588878"""
"node_id_2556","node_id_3812","""2601781"""
"node_id_2556","node_id_2376","""2604682"""
"node_id_2556","node_id_3992","""2604758"""
"node_id_2556","node_id_2439","""2605592"""
"node_id_2556","node_id_1487","""2605948"""
"node_id_480","node_id_1932","""2652159"""
"node_id_480","node_id_2192","""2653768"""
"node_id_1042","node_id_3893","""2667499"""
"node_id_2375","node_id_3856","""2668337"""
"node_id_2375","node_id_1964","""2668674"""
"node_id_2375","node_id_261","""2668943"""
"node_id_3455","node_id_1444","""2673551"""
"node_id_3203","node_id_2074","""2676633"""
"node_id_3203","node_id_3338","""2676655"""
"node_id_3203","node_id_1712","""2676710"""
"node_id_3203","node_id_911","""2677332"""
"node_id_3203","node_id_1468","""2677468"""
"node_id_3203","node_id_2990","""2678038"""
"node_id_3203","node_id_4335","""2678674"""
"node_id_3203","node_id_4177","""2678776"""
"node_id_3203","node_id_2877","""2678883"""
"node_id_3203","node_id_4332","""2679164"""
"node_id_1344","node_id_321","""2682636"""
"node_id_1344","node_id_3590","""2682795"""
"node_id_1344","node_id_280","""2682847"""
"node_id_1861","node_id_2969","""2720389"""
"node_id_1861","node_id_3959","""2720593"""
"node_id_656","node_id_2180","""2734030"""
"node_id_656","node_id_2853","""2734098"""
"node_id_4113","node_id_3103","""2763045"""
"node_id_1944","node_id_1876","""2788788"""
"node_id_2103","node_id_1115","""2793600"""
"node_id_2103","node_id_1804","""2793945"""
"node_id_2103","node_id_2829","""2794312"""
"node_id_1405","node_id_871","""2815932"""
"node_id_1405","node_id_2590","""2816610"""
"node_id_3071","node_id_3447","""2817524"""
"node_id_4056","node_id_1174","""2821515"""
"node_id_2428","node_id_4390","""2872513"""
"node_id_1199","node_id_2607","""2880250"""
"node_id_1199","node_id_2627","""2880271"""
"node_id_1199","node_id_1647","""2880617"""
"node_id_1199","node_id_2836","""2881099"""
"node_id_3778","node_id_3635","""2890664"""
"node_id_4016","node_id_4033","""2908646"""
"node_id_4016","node_id_114","""2908820"""
"node_id_4016","node_id_2895","""2909186"""
"node_id_4016","node_id_4045","""2909564"""
"node_id_4016","node_id_1370","""2909622"""
"node_id_3331","node_id_4390","""2946226"""
"node_id_3331","node_id_260","""2946319"""
"node_id_3331","node_id_2854","""2946611"""
"node_id_3331","node_id_3446","""2946653"""
"node_id_3331","node_id_2055","""2946972"""
"node_id_3331","node_id_1626","""2947144"""
"node_id_3331","node_id_602","""2947228"""
