"label","id","mRNA","methy"
"TGFBR3","node_id_908",10.000499725341797,0.06360000371932983
"HTR2A","node_id_909",0.6481000185012817,0.16120000183582306
"EXO1","node_id_911",4.774600028991699,0.4131999909877777
"HNRNPA2B1","node_id_915",13.053199768066406,-0.45249998569488525
"CUBN","node_id_916",15.279899597167969,0.01679999940097332
"IL12RB2","node_id_920",2.313199996948242,0.328000009059906
"MYOM2","node_id_924",8.02180004119873,-0.14499999582767487
"ATP2B4","node_id_925",11.735400199890137,-0.03660000115633011
"FBXO17","node_id_928",11.86769962310791,-0.14509999752044678
"ETS1","node_id_929",13.940199851989746,0.30730000138282776
"SLIT3","node_id_930",9.925100326538086,0.0333000011742115
"SPEN","node_id_935",12.19950008392334,-0.41749998927116394
"LNX1","node_id_936",8.529899597167969,-0.2623000144958496
"SEPT9","node_id_937",12.155900001525879,0.09440000355243683
"KCNAB1","node_id_938",8.268600463867188,-0.013399999588727951
"MAPK10","node_id_940",7.525000095367432,-0.0357000008225441
"RTKN","node_id_942",11.39050006866455,-0.2168000042438507
"ERBB4","node_id_945",0.3601999878883362,-0.3822000026702881
"CCNF","node_id_946",5.142000198364258,0.48159998655319214
"DLC1","node_id_948",11.354399681091309,0.2833000123500824
"KIF13B","node_id_949",10.95580005645752,-0.09619999676942825
"ACTN2","node_id_950",3.411600112915039,-0.43560001254081726
"VCAN","node_id_952",12.553799629211426,0.44449999928474426
"MPHOSPH8","node_id_954",9.726900100708008,0.11010000109672546
"HDAC9","node_id_955",6.133200168609619,0.11890000104904175
"PEX6","node_id_956",9.674799919128418,-0.29649999737739563
"TRIO","node_id_957",10.412799835205078,0.2021999955177307
"WASL","node_id_958",11.11970043182373,-0.040699999779462814
"LEMD2","node_id_960",9.748499870300293,-0.427700012922287
"AKAP9","node_id_961",10.833600044250488,-0.4828999936580658
"LAMA2","node_id_962",5.462699890136719,-0.28690001368522644
"LIMK1","node_id_963",8.883500099182129,-0.39649999141693115
"NR1H2","node_id_969",10.190299987792969,-0.48339998722076416
"FGF23","node_id_970",0.0,0.1881999969482422
"B4GALT5","node_id_979",11.633500099182129,-0.30790001153945923
"SREBF1","node_id_980",10.915499687194824,0.3260999917984009
"SMCHD1","node_id_982",9.647600173950195,-0.4668999910354614
"GRIA4","node_id_983",4.804200172424316,0.4578999876976013
"C3","node_id_989",14.467599868774414,0.28439998626708984
"MMP10","node_id_993",0.0,-0.14669999480247498
"COPS3","node_id_995",9.723099708557129,-0.4603999853134155
"AP1B1","node_id_999",11.28849983215332,0.31709998846054077
"IWS1","node_id_1001",10.488800048828125,0.27320000529289246
"HERC4","node_id_1003",8.939599990844727,-0.4708999991416931
"GSS","node_id_1006",9.985699653625488,-0.46540001034736633
"NCKAP1","node_id_1013",12.596599578857422,-0.3578000068664551
"CEP57","node_id_1015",9.322199821472168,-0.48570001125335693
"AXL","node_id_1016",10.556099891662598,-0.4796999990940094
"SETX","node_id_1017",11.079899787902832,-0.48179998993873596
"TFIP11","node_id_1029",9.810999870300293,0.41600000858306885
"HK2","node_id_1031",11.581500053405762,-0.08739999681711197
"ELAVL1","node_id_1036",10.366800308227539,0.4383000135421753
"NFRKB","node_id_1037",9.118000030517578,0.32820001244544983
"PPP2R3A","node_id_1038",10.324000358581543,-0.4832000136375427
"ARID1A","node_id_1044",10.49530029296875,-0.11180000007152557
"AK5","node_id_1045",3.5225000381469727,0.17579999566078186
"PTPN12","node_id_1046",11.01669979095459,-0.34299999475479126
"RARB","node_id_1047",8.372200012207031,-0.35249999165534973
"RFC4","node_id_1050",6.997200012207031,-0.48249998688697815
"INTS8","node_id_1052",8.675100326538086,-0.4839000105857849
"COL6A2","node_id_1053",11.637800216674805,0.1535000056028366
"DNAJC2","node_id_1055",8.945199966430664,-0.4756999909877777
"HNRNPL","node_id_1056",11.593199729919434,-0.48179998993873596
"EDNRA","node_id_1059",8.475799560546875,0.06780000030994415
"PYGB","node_id_1065",10.567500114440918,0.12030000239610672
"DARS","node_id_1068",12.715100288391113,-0.025800000876188278
"GLUL","node_id_1069",11.9128999710083,-0.40450000762939453
"TGFBI","node_id_1076",10.695300102233887,0.36000001430511475
"CLCN6","node_id_1077",8.724300384521484,-0.2624000012874603
"PKN2","node_id_1083",10.66670036315918,-0.4896000027656555
"OBSL1","node_id_1085",11.271100044250488,0.3788999915122986
"TULP4","node_id_1095",8.321900367736816,0.44269999861717224
"PTPRJ","node_id_1099",10.346799850463867,0.27160000801086426
"EPHB2","node_id_1104",5.724999904632568,0.2768000066280365
"ARHGAP17","node_id_1105",10.076399803161621,0.3375999927520752
"MX1","node_id_1108",10.309200286865234,-0.1679999977350235
"KIF22","node_id_1112",8.58530044555664,-0.4474000036716461
"FGFR1","node_id_1114",10.544400215148926,0.021900000050663948
"SMC3","node_id_1115",9.434700012207031,-0.4765999913215637
"NFATC2","node_id_1116",6.1620001792907715,0.07090000063180923
"HECW2","node_id_1118",9.62440013885498,0.12349999696016312
"DAB2IP","node_id_1119",10.678500175476074,-0.1103999987244606
"RASAL2","node_id_1120",9.89050006866455,0.29179999232292175
"FAF1","node_id_1121",9.519100189208984,-0.4661000072956085
"MED23","node_id_1124",8.869600296020508,-0.4293999969959259
"SYNJ2","node_id_1128",7.529399871826172,0.38429999351501465
"FBN2","node_id_1130",3.3326001167297363,0.10849999636411667
"KDM4B","node_id_1139",9.890999794006348,-0.0632999986410141
"CASC3","node_id_1140",10.763500213623047,-0.2529999911785126
"NRIP1","node_id_1146",11.920499801635742,0.008700000122189522
"GMIP","node_id_1151",8.119099617004395,-0.3449999988079071
"HIST1H1E","node_id_1152",0.6481000185012817,-0.4431999921798706
"TNS3","node_id_1154",12.784500122070312,0.303600013256073
"RINT1","node_id_1158",8.57390022277832,-0.4472000002861023
"FARS2","node_id_1162",8.418399810791016,-0.06120000034570694
"NUAK1","node_id_1164",8.690999984741211,0.2069000005722046
"HMGCS1","node_id_1173",10.58650016784668,-0.08829999715089798
"ITGAV","node_id_1174",13.646900177001953,0.2551000118255615
"CHERP","node_id_1175",9.9822998046875,0.33309999108314514
"NUP43","node_id_1180",8.484999656677246,-0.4724999964237213
"RIF1","node_id_1183",10.799799919128418,-0.45350000262260437
"KIF27","node_id_1184",6.1097002029418945,-0.47929999232292175
"MYH10","node_id_1185",10.062999725341797,-0.4196999967098236
"INSR","node_id_1190",13.213299751281738,0.2630000114440918
"KCNB1","node_id_1191",3.0160000324249268,0.15800000727176666
"INPPL1","node_id_1202",11.059100151062012,-0.4560999870300293
"GRIN2C","node_id_1203",2.7980000972747803,-0.4348999857902527
"MGA","node_id_1204",9.800800323486328,-0.1678999960422516
